Angle,IntersectionArea_Pixels²
207.34,698.1535337879152
207.35,698.3852941938725
207.36,698.6178625621462
207.37,698.8512315743372
207.38,699.0854040493201
207.39,699.3205303938315
207.4,699.5566230199377
207.41,699.7936819736417
207.42,700.0317073008288
207.43,700.2706990474467
207.44,700.5106572594202
207.45,700.7515604167443
207.46,700.9934758903973
207.47,701.236530553497
207.48,701.4807348269113
207.49,701.7260887821388
207.5,701.972592490742
207.51,702.2202460242947
207.52,702.4690561185644
207.53,702.7190217756441
207.54,702.9701951323242
207.55,703.222638553309
207.56,703.476365688947
207.57,703.7313766312088
207.58,703.9876714721647
207.59,704.2452580695038
207.6,704.50414169507
207.61,704.7642656524388
207.62,705.0256129547429
207.63,705.2882392354363
207.64,705.5521656121521
207.65,705.8173921848572
207.66,706.0839191582955
207.67,706.3517759543565
207.68,706.6209225014205
207.69,706.8913183793327
207.7,707.162942258149
207.71,707.435837589285
207.72,707.7100393229134
207.73,707.9855475658883
207.74,708.2623667775107
207.75,708.5405231354131
207.76,708.8199561596039
207.77,709.1006251937597
207.78,709.3825202807577
207.79,709.665664309095
207.8,709.9501093439309
207.81,710.2358575208176
207.82,710.5229140421771
207.83,710.8112895706302
207.84,711.1009095369891
207.85,711.3917437025355
207.86,711.6837921023098
207.87,711.9770613746733
207.88,712.2716075032284
207.89,712.5674434032034
207.9,712.8645697562271
207.91,713.1629640330648
207.92,713.4625532372214
207.93,713.7633349668098
207.94,714.0653093406974
207.95,714.3684764777081
207.96,714.6728730999499
207.97,714.9785364149078
207.98,715.2854557945683
207.99,715.5935492110713
208.0,715.9027988181053
208.01,716.213210455556
208.02,716.5247842438948
208.03,716.8375203036227
208.04,717.1514282295382
208.05,717.4665536350194
208.06,717.7828575416091
208.07,718.1002928889662
208.08,718.4188181506158
208.09,718.7384595677494
208.1,719.0592250704187
208.11,719.3811147794621
208.12,719.704122387425
208.13,720.0282323960471
208.14,720.3534728158377
208.15,720.6798110083204
208.16,721.0071984988551
208.17,721.3356349541738
208.18,721.6651282296157
208.19,721.995697362686
208.2,722.3272976527658
208.21,722.6599179194075
208.22,722.9936089561409
208.23,723.3283632791671
208.24,723.6641257193221
208.25,724.0008937651176
208.26,724.3386674543433
208.27,724.6774123535565
208.28,725.0171034551589
208.29,725.3577605755576
208.3,725.6994028024761
208.31,726.0420684991459
208.32,726.3857025217222
208.33,726.7302960919927
208.34,727.0758377182999
208.35,727.4222831598262
208.36,727.7696281760261
208.37,728.1178728707044
208.38,728.4670173475866
208.39,728.8170952559751
208.4,729.1681068378783
208.41,729.520030833404
208.42,729.8728411603893
208.43,730.2265077566809
208.44,730.5810306869442
208.45,730.9364100528278
208.46,731.2926459559031
208.47,731.6497393225408
208.48,732.0077028286652
208.49,732.3665144782652
208.5,732.7261472250461
208.51,733.0865886977759
208.52,733.4478443350991
208.53,733.8099142363345
208.54,734.1727985007134
208.55,734.5364972273791
208.56,734.9010057790558
208.57,735.2663153861157
208.58,735.6324179376078
208.59,735.9992813467195
208.6,736.3669042018917
208.61,736.7352865976841
208.62,737.1044286363981
208.63,737.4743381177295
208.64,737.8450219147724
208.65,738.2164508343491
208.66,738.5886343750973
208.67,738.9615603889249
208.68,739.3352112372494
208.69,739.7095870127954
208.7,740.0846878082187
208.71,740.4605137160496
208.72,740.8370648288055
208.73,741.2143346909309
208.74,741.5922767362831
208.75,741.9709264332097
208.76,742.3502795169751
208.77,742.7303183316244
208.78,743.111042929858
208.79,743.4924534013085
208.8,743.8745498355404
208.81,744.2573323220539
208.82,744.6407775261173
208.83,745.0248461564071
208.84,745.4095832349067
208.85,745.794997242121
208.86,746.1810658215226
208.87,746.5677821171321
208.88,746.955116504896
208.89,747.3428471711262
208.9,747.7309280362466
208.91,748.1193162367155
208.92,748.5079910887927
208.93,748.896997119063
208.94,749.2863468247743
208.95,749.6760399444593
208.96,750.0660599579764
208.97,750.4562227367336
208.98,750.8462679447128
208.99,751.2361871404437
209.0,751.625930352688
209.01,752.0154880043563
209.02,752.4049010311504
209.03,752.7941867094555
209.04,753.1833450074853
209.05,753.5723445703475
209.06,753.9608570339635
209.07,754.3487793594516
209.08,754.7360937408599
209.09,755.122751722409
209.1,755.508748877972
209.11,755.894118537557
209.12,756.2788861878099
209.13,756.66305172867
209.14,757.0464393457314
209.15,757.4287763744044
209.16,757.810059531539
209.17,758.1902686041216
209.18,758.56935276996
209.19,758.947299719203
209.2,759.3241302687717
209.21,759.6998808709204
209.22,760.0745144822027
209.23,760.447692884896
209.24,760.8193353104457
209.25,761.1894415372798
209.26,761.5579863984935
209.27,761.9249311936625
209.28,762.2902752711213
209.29,762.6540281426945
209.3,763.016228621088
209.31,763.3766702931334
209.32,763.7350949272385
209.33,764.0915012914659
209.34,764.4458891078152
209.35,764.7982311139217
209.36,765.1484913390566
209.37,765.4966693360446
209.38,765.8427665369377
209.39,766.186765280996
209.4,766.5283338051919
209.41,766.867404857075
209.42,767.2039780505104
209.43,767.5380517376176
209.44,767.8695966730686
209.45,768.1985766224476
209.46,768.5249909757681
209.47,768.8488393430548
209.48,769.1699381686368
209.49,769.4880680127706
209.5,769.8032280878282
209.51,770.1154179685676
209.52,770.4246372285762
209.53,770.730863344091
209.54,771.0340577028521
209.55,771.3342235253397
209.56,771.631511503601
209.57,771.925690477317
209.58,772.2167239365135
209.59,772.5046184489892
209.6,772.7893736055612
209.61,773.0709889958335
209.62,773.3494479468279
209.63,773.6247083374161
209.64,773.89685428756
209.65,774.1660395401021
209.66,774.4320110746049
209.67,774.6947938639375
209.68,774.954412339007
209.69,775.2108661315423
209.7,775.4641548720515
209.71,775.7142685807146
209.72,775.9611660285159
209.73,776.2050966023753
209.74,776.4459197267996
209.75,776.6835118091234
209.76,776.9178809049392
209.77,777.1490671365157
209.78,777.3770755098178
209.79,777.6019056978557
209.8,777.8235537088942
209.81,778.0420688408824
209.82,778.257684689803
209.83,778.470102102537
209.84,778.67928789442
209.85,778.8852417993538
209.86,779.0879915145244
209.87,779.2875623302095
209.88,779.4839539630088
209.89,779.6771725766963
209.9,779.8674776793366
209.91,780.0548189600086
209.92,780.238941877257
209.93,780.4198445552403
209.94,780.5975267579659
209.95,780.7719936003219
209.96,780.9432844579159
209.97,781.1114071248211
209.98,781.2764771440962
209.99,781.4387975278241
210.0,781.5980803536637
210.01,781.7541662053427
210.02,781.9070548920441
210.03,782.0567462217914
210.04,782.2032400014225
210.05,782.3465544188363
210.06,782.4867363780612
210.07,782.6241024636615
210.08,782.758760706136
210.09,782.8903695442751
210.1,783.0188157459191
210.11,783.1440991636684
210.12,783.2662196489772
210.13,783.3851770521594
210.14,783.5009721328724
210.15,783.6137736800634
210.16,783.7239128461403
210.17,783.8313744642195
210.18,783.9358276495263
210.19,784.0371633489519
210.2,784.1353814574869
210.21,784.2304818689566
210.22,784.3224644760138
210.23,784.4113450508423
210.24,784.4974494001585
210.25,784.5809412472967
210.26,784.6618036752346
210.27,784.739736937775
210.28,784.8146129842206
210.29,784.8864268520879
210.3,784.9551784760675
210.31,785.0208677896728
210.32,785.0836159948623
210.33,785.1437424535739
210.34,785.2012795360242
210.35,785.2562530215831
210.36,785.308405207138
210.37,785.357582631275
210.38,785.4037628312537
210.39,785.4469457806441
210.4,785.487136642284
210.41,785.5246202128527
210.42,785.5595596932036
210.43,785.5919550922963
210.44,785.6218328465818
210.45,785.6490430743914
210.46,785.6733752510202
210.47,785.694789097771
210.48,785.7132794793332
210.49,785.7289076094883
210.5,785.7420088479424
210.51,785.7526341146133
210.52,785.7607834356866
210.53,785.7664582216843
210.54,785.7696293207551
210.55,785.7700421512599
210.56,785.7676401134875
210.57,785.7623963856773
210.58,785.7544640012909
210.59,785.7441242674422
210.6,785.7313833373179
210.61,785.7162412661045
210.62,785.6986981080272
210.63,785.6787569286636
210.64,785.6562529227527
210.65,785.6310446654395
210.66,785.6030946868593
210.67,785.5726385786387
210.68,785.5398618661233
210.69,785.504764631808
210.7,785.4673469572741
210.71,785.4276089230855
210.72,785.385550608861
210.73,785.341148040451
210.74,785.294188280068
210.75,785.2446201221636
210.76,785.1926944979482
210.77,785.1385340458974
210.78,785.0821388721307
210.79,785.0235090818927
210.8,784.962644779463
210.81,784.8995460681601
210.82,784.8342130504524
210.83,784.7665795144808
210.84,784.6964167387524
210.85,784.6239658533981
210.86,784.5493043541755
210.87,784.4724323738111
210.88,784.3933500440634
210.89,784.3120574957829
210.9,784.228553399099
210.91,784.1425643193672
210.92,784.0538872047184
210.93,783.9625518681131
210.94,783.8688681494831
210.95,783.7729061356117
210.96,783.6746549941098
210.97,783.5741148918648
210.98,783.4712038716701
210.99,783.3655681805989
211.0,783.257167367332
211.01,783.1460016449702
211.02,783.0320796001608
211.03,782.9156631937095
211.04,782.7969195740702
211.05,782.6758119280054
211.06,782.5520941525588
211.07,782.4255377174507
211.08,782.2961428112044
211.09,782.1639096212783
211.1,782.0288383342471
211.11,781.8909291356373
211.12,781.7503270188582
211.13,781.6072526105029
211.14,781.4613865402347
211.15,781.312593967879
211.16,781.1608742010081
211.17,781.0062274632091
211.18,780.8486539770801
211.19,780.6881539642187
211.2,780.5247276452263
211.21,780.3583542412268
211.22,780.1889665093606
211.23,780.016581608702
211.24,779.8412036220818
211.25,779.6628078412558
211.26,779.4813945245293
211.27,779.2969639304134
211.28,779.1095163162952
211.29,778.9189742082505
211.3,778.7250131645443
211.31,778.5277617481382
211.32,778.3274038119049
211.33,778.1239579733519
211.34,777.9174221695513
211.35,777.7077790215785
211.36,777.4950288241096
211.37,777.2791214602837
211.38,777.0597413827799
211.39,776.8368339990633
211.4,776.6104148702232
211.41,776.3807213259674
211.42,776.1478349000657
211.43,775.9117714808895
211.44,775.6725266470633
211.45,775.43008062843
211.46,775.1841700212749
211.47,774.934664691112
211.48,774.6815650272425
211.49,774.4248714177752
211.5,774.1646277872135
211.51,773.9011225057943
211.52,773.63440869119
211.53,773.3644986885099
211.54,773.0912984356479
211.55,772.8145272214573
211.56,772.5341667557672
211.57,772.2502174593127
211.58,771.9628713904152
211.59,771.6724101210494
211.6,771.378836507298
211.61,771.082150932107
211.62,770.7823537772306
211.63,770.4792941787356
211.64,770.1727707520839
211.65,769.8628118020746
211.66,769.5497661085959
211.67,769.2337245549534
211.68,768.914687541421
211.69,768.592655467185
211.7,768.2676287304656
211.71,767.9396077283511
211.72,767.6084447873216
211.73,767.2741056657486
211.74,766.9369006673155
211.75,766.596836817125
211.76,766.2539145254229
211.77,765.9081342014705
211.78,765.5594962534445
211.79,765.2080010885126
211.8,764.8536516838668
211.81,764.4966567006766
211.82,764.13697569947
211.83,763.7745913420816
211.84,763.4095030211465
211.85,763.0417100965211
211.86,762.6712129800829
211.87,762.298012082762
211.88,761.9221280108362
211.89,761.54388163989
211.9,761.1633837119941
211.91,760.7804739919656
211.92,760.3950264969045
211.93,760.0070398478931
211.94,759.6165132467742
211.95,759.2234489338165
211.96,758.8278740278192
211.97,758.4301069871864
211.98,758.0302406794835
211.99,757.6282754532575
212.0,757.2242090785578
212.01,756.8178780762079
212.02,756.4091850768203
212.03,755.9981271237912
212.04,755.5847130282651
212.05,755.1692337931668
212.06,754.7518132045509
212.07,754.3324516006368
212.08,753.9111493188751
212.09,753.4879066958514
212.1,753.0627240674244
212.11,752.6355119459441
212.12,752.2061214113844
212.13,751.7747192125663
212.14,751.3415261432774
212.15,750.9065532358159
212.16,750.4698008130869
212.17,750.031269197261
212.18,749.5909587097276
212.19,749.1488696711069
212.2,748.7050024012918
212.21,748.2593841308264
212.22,747.8121510508812
212.23,747.3632982541732
212.24,746.9128132204422
212.25,746.4607110536252
212.26,746.006992091584
212.27,745.5516566369159
212.28,745.0947049915395
212.29,744.6361374566575
212.3,744.1760302609208
212.31,743.7146432383246
212.32,743.2519900357262
212.33,742.7879318441513
212.34,742.3224017188344
212.35,741.85541793303
212.36,741.3869818205183
212.37,740.9170936609966
212.38,740.4457537334695
212.39,739.9730297505389
212.4,739.4991662019997
212.41,739.02414682444
212.42,738.5478580183545
212.43,738.0702920390619
212.44,737.5914279840653
212.45,737.1112835359643
212.46,736.6298626116882
212.47,736.1471654626907
212.48,735.6632097541485
212.49,735.1782103244341
212.5,734.6921044563456
212.51,734.2048506227309
212.52,733.716449055685
212.53,733.2268999575869
212.54,732.7361825451165
212.55,732.2443094771934
212.56,731.7512890753209
212.57,731.2571188232183
212.58,730.7617431224202
212.59,730.2652900186295
212.6,729.7677704269198
212.61,729.2691845680841
212.62,728.7695326623691
212.63,728.2688149293995
212.64,727.7670138290357
212.65,727.2641281187537
212.66,726.7600201338856
212.67,726.2546157515072
212.68,725.7479967736491
212.69,725.2403391910493
212.7,724.7316491929639
212.71,724.2219269978574
212.72,723.7111728235926
212.73,723.199364992385
212.74,722.686300737327
212.75,722.1719272990052
212.76,721.6562666181768
212.77,721.1393189723749
212.78,720.6211137320014
212.79,720.1018315330565
212.8,719.5815036579213
212.81,719.0600411243905
212.82,718.5372582116846
212.83,718.0131494137927
212.84,717.4877071130559
212.85,716.9609114045126
212.86,716.4327893809465
212.87,715.9033424216001
212.88,715.3725538640675
212.89,714.8402760160932
212.9,714.3065828960666
212.91,713.7714784684359
212.92,713.234963053472
212.93,712.697036970692
212.94,712.1576966484898
212.95,711.616915556749
212.96,711.0745525904607
212.97,710.5304496829206
212.98,709.984607236899
212.99,709.4370256544355
213.0,708.8877804312858
213.01,708.3369894227733
213.02,707.7846543861574
213.03,707.230660597404
213.04,706.6747747425052
213.05,706.1169622966365
213.06,705.5572432883074
213.07,704.9956280556042
213.08,704.4321228009906
213.09,703.8668389242504
213.1,703.2997233066039
213.11,702.7305109379191
213.12,702.1591869266416
213.13,701.5857517881627
213.14,701.0102060133406
213.15,700.4325260756136
213.16,699.8527188895232
213.17,699.2707710718022
213.18,698.6865133355835
213.19,698.099931619472
213.2,697.5110265080366
213.21,696.9197985847576
213.22,696.326248432213
213.23,695.730376631938
213.24,695.1320498031008
213.25,694.5310284109005
213.26,693.9274397899452
213.27,693.3213201286032
213.28,692.71267031842
213.29,692.1014910143293
213.3,691.4877828701487
213.31,690.8713501007473
213.32,690.2519553518546
213.33,689.6296591067627
213.34,689.0046232397025
213.35,688.3768484354713
213.36,687.7463122599864
213.37,687.1130401970627
213.38,686.4767527686903
213.39,685.8372885976291
213.4,685.1946485517725
213.41,684.5489422518282
213.42,683.9003159226111
213.43,683.2487711102299
213.44,682.594273844045
213.45,681.9364803577323
213.46,681.275275838794
213.47,680.6106877644146
213.48,679.9427357750625
213.49,679.2716184656525
213.5,678.5974070250219
213.51,677.9200037623591
213.52,677.239066188977
213.53,676.554565913073
213.54,675.8665039736707
213.55,675.1748806016112
213.56,674.4797684758272
213.57,673.7813840328711
213.58,673.0795482961863
213.59,672.3739852941662
213.6,671.664694316549
213.61,670.9516764885956
213.62,670.2349329340722
213.63,669.5145010701073
213.64,668.7906215134683
213.65,668.0630334249344
213.66,667.3315510062755
213.67,666.5961754499322
213.68,665.8569299531431
213.69,665.1138157238158
213.7,664.3668451585603
213.71,663.6162228780362
213.72,662.8616926685672
213.73,662.1031706678405
213.74,661.340658165832
213.75,660.574156450874
213.76,659.8036541736341
213.77,659.0291403550584
213.78,658.2507922453432
213.79,657.4683964956843
213.8,656.6819166027534
213.81,655.89135393228
213.82,655.0967098482712
213.83,654.297985712955
213.84,653.4951862097032
213.85,652.6884294876231
213.86,651.8775434246508
213.87,651.0624887335617
213.88,650.2432958971586
213.89,649.4199697120391
213.9,648.5925115825949
213.91,647.7609315727656
213.92,646.9253510173615
213.93,646.0856047449564
213.94,645.2416868916574
213.95,644.3935989232244
213.96,643.5413403350374
213.97,642.6848842710765
213.98,641.8242813507763
213.99,640.9597061353944
214.0,640.0909603352088
214.01,639.2180377501891
214.02,638.3409398961954
214.03,637.459668287179
214.04,636.5742244352759
214.05,635.6846741530084
214.06,634.7912449522104
214.07,633.8936540386264
214.08,632.9918968599014
214.09,632.0859884792665
214.1,631.1759304499728
214.11,630.2617243234214
214.12,629.3435056740162
214.13,628.4215392150079
214.14,627.4955243268888
214.15,626.5654080815732
214.16,625.6311920597908
214.17,624.6928612385869
214.18,623.7504149583516
214.19,622.804115048132
214.2,621.8541885566343
214.21,620.9003865219294
214.22,619.9425626819985
214.23,618.9807186326199
214.24,618.0148559676187
214.25,617.0449932008056
214.26,616.071463066934
214.27,615.0943857370487
214.28,614.1136672428734
214.29,613.1290550756066
214.3,612.1405276248136
214.31,611.1480864865633
214.32,610.1517964150494
214.33,609.15201820848
214.34,608.1488100034036
214.35,607.1421732147655
214.36,606.1319284494267
214.37,605.1178910143453
214.38,604.1000416487544
214.39,603.0785369578426
214.4,602.0537121201608
214.41,601.0255851008035
214.42,599.994157298136
214.43,598.9594251369615
214.44,597.9211707347217
214.45,596.8792780169532
214.46,595.8339508288252
214.47,594.7854614142149
214.48,593.7337906119799
214.49,592.6789609090536
214.5,591.6209770601222
214.51,590.5598367523698
214.52,589.4953406473176
214.53,588.427633630175
214.54,587.3569270184262
214.55,586.2832221433133
214.56,585.2065203344839
214.57,584.1268229085639
214.58,583.0441128849034
214.59,581.958408684368
214.6,580.8698674841984
214.61,579.7784997294945
214.62,578.684305873595
214.63,577.5872871974376
214.64,576.4874449803658
214.65,575.3847805001992
214.66,574.2792971631192
214.67,573.1712599450086
214.68,572.060808706854
214.69,570.94774284208
214.7,569.8320336650834
214.71,568.7136823977239
214.72,567.592690260326
214.73,566.4690584716893
214.74,565.3429962017109
214.75,564.214730967647
214.76,563.0842638964508
214.77,561.951516459424
214.78,560.8163113323687
214.79,559.678644745542
214.8,558.5385265656253
214.81,557.3960741096311
214.82,556.2515771124949
214.83,555.1050501283624
214.84,553.9564941189566
214.85,552.8059100447193
214.86,551.6532148693013
214.87,550.4982613230051
214.88,549.3410727577175
214.89,548.1819434236115
214.9,547.0209584614016
214.91,545.8581187653145
214.92,544.6934252284514
214.93,543.5268787426248
214.94,542.3584801985336
214.95,541.1881877394488
214.96,540.015990654052
214.97,538.8421078249173
214.98,537.6665413786733
214.99,536.4892904356341
215.0,535.3103611967438
215.01,534.1297544815251
215.02,532.9474711084189
215.03,531.7635195601392
215.04,530.5781387776439
215.05,529.3913237599722
215.06,528.2030009760202
215.07,527.0131711704059
215.08,525.8218349247998
215.09,524.6289936717678
215.1,523.4346497239235
215.11,522.2388260383677
215.12,521.0417720565619
215.13,519.8435578026249
215.14,518.6441747114808
215.15,517.4434963907075
215.16,516.2414827980597
215.17,515.0381345998175
215.18,513.8334530708972
215.19,512.6274607629181
215.2,511.42038427206086
215.21,510.2122968803696
215.22,509.00319909474473
215.23,507.7930914212726
215.24,506.58197138123063
215.25,505.3697350901899
215.26,504.1563313989362
215.27,502.94176185004744
215.28,501.7261985719782
215.29,500.5097787439675
215.3,499.2924934080358
215.31,498.07434296516436
215.32,496.85532785286154
215.33,495.6354485078126
215.34,494.4147053660604
215.35,493.19306115381085
215.36,491.9704686398735
215.37,490.7471265166441
215.38,489.5230573326988
215.39,488.2982779065415
215.4,487.07277365528864
215.41,485.84654452610505
215.42,484.6195908882651
215.43,483.39191311037774
215.44,482.16351156036035
215.45,480.9344906647812
215.46,479.70494813846403
215.47,478.4748115003435
215.48,477.24408287817494
215.49,476.01278392813396
215.5,474.78089486227026
215.51,473.54841494602397
215.52,472.3153444823112
215.53,471.08168377350074
215.54,469.84753647558205
215.55,468.6130330415731
215.56,467.37817407439417
215.57,466.1429312325487
215.58,464.90723019341743
215.59,463.6710918116789
215.6,462.4344913802198
215.61,461.1974274687288
215.62,459.95990031621864
215.63,458.7219631055502
215.64,457.48376757719444
215.65,456.24532325480124
215.66,455.00663026391874
215.67,453.767688729723
215.68,452.528505169303
215.69,451.28904667774515
215.7,450.04924708787723
215.71,448.8091044367289
215.72,447.5686220055082
215.73,446.327925758647
215.74,445.0870814062813
215.75,443.8460890227999
215.76,442.6049486822749
215.77,441.3636604583021
215.78,440.1222366889312
215.79,438.8807036892308
215.8,437.63902748034815
215.81,436.3971528226477
215.82,435.1550592161444
215.83,433.9128746981372
215.84,432.67063666545556
215.85,431.4283451438303
215.86,430.1860001586292
215.87,428.9436017348952
215.88,427.7011699667617
215.89,426.45872562481674
215.9,425.2162332161343
215.91,423.9736906058314
215.92,422.73110086526106
215.93,421.4885486978724
215.94,420.2460341119093
215.95,419.00355438772056
215.96,417.76110950509434
215.97,416.51869960508196
215.98,415.27635593103673
215.99,414.0340874863775
216.0,412.7918587473047
216.01,411.54966802886975
216.02,410.30751531125094
216.03,409.06543578040356
216.04,407.8235296671681
216.05,406.5818030393331
216.06,405.34024083291297
216.07,404.09882179328457
216.08,402.85758537351006
216.09,401.6165271339462
216.1,400.3756129616166
216.11,399.1348418242551
216.12,397.89421364760454
216.13,396.6537283571557
216.14,395.41343223845575
216.15,394.1734034943755
216.16,392.9336432522006
216.17,391.69416174269963
216.18,390.45500018642076
216.19,389.2161416293483
216.2,387.97755507997493
216.21,386.7392642193397
216.22,385.5012852510106
216.23,384.263618011898
216.24,383.02626233874855
216.25,381.78924069904065
216.26,380.55263421243285
216.27,379.3164742900816
216.28,378.08079291678587
216.29,376.84556279011434
216.3,375.610757957437
216.31,374.3763781975364
216.32,373.14242328904777
216.33,371.9088930105211
216.34,370.6757871404251
216.35,369.4431124317659
216.36,368.2109202569167
216.37,366.97931159663204
216.38,365.74834643409827
216.39,364.5179904830215
216.4,363.28822459351073
216.41,362.05904845888045
216.42,360.8304617725369
216.43,359.6024642278284
216.44,358.375055518091
216.45,357.1482353366646
216.46,355.9220165391214
216.47,354.69644069095693
216.48,353.47150751665237
216.49,352.24724543600934
216.5,351.02374642561955
216.51,349.8010131317572
216.52,348.57904515752205
216.53,347.357842106084
216.54,346.1374035807185
216.55,344.91772950012586
216.56,343.69885438800014
216.57,342.4808015234816
216.58,341.2635623519489
216.59,340.0470955886721
216.6,338.83139521276047
216.61,337.61647242807777
216.62,336.4024288944988
216.63,335.18934174867474
216.64,333.9772111508576
216.65,332.7660464417149
216.66,331.55589158151673
216.67,330.34675149672876
216.68,329.1386085387901
216.69,327.931425321863
216.7,326.7252001096033
216.71,325.51993241159704
216.72,324.31564604357817
216.73,323.1124780528195
216.74,321.91051304650824
216.75,320.7099062309112
216.76,319.5106856586135
216.77,318.31285034863953
216.78,317.1163681489049
216.79,315.92121364285185
216.8,314.727385963929
216.81,313.53488424615836
216.82,312.3437076241211
216.83,311.1538552329273
216.84,309.96533875023243
216.85,308.77822417336137
216.86,307.59265439130263
216.87,306.40864914490606
216.88,305.22616591945643
216.89,304.04517731185535
216.9,302.86565759599773
216.91,301.68760550811055
216.92,300.5110201220629
216.93,299.3359022504961
216.94,298.16229335735494
216.95,296.9902106901947
216.96,295.8197355293566
216.97,294.65099619438416
216.98,293.48395413701974
216.99,292.31860609674885
217.0,291.1549510457703
217.01,289.9929879570474
217.02,288.8327158042176
217.03,287.6741567077049
217.04,286.5173050761734
217.05,285.36213901399947
217.06,284.2087662315735
217.07,283.05731736892125
217.08,281.9077698534525
217.09,280.760122571406
217.1,279.6143744098005
217.11,278.4705242564891
217.12,277.32858124928407
217.13,276.18859216042495
217.14,275.0505619550255
217.15,273.91453989229143
217.16,272.78076313886703
217.17,271.64921071100355
217.18,270.5198077138706
217.19,269.3925388284504
217.2,268.2674028490899
217.21,267.1444014882784
217.22,266.0235798232067
217.23,264.9049526710534
217.24,263.788639379894
217.25,262.6748967545438
217.26,261.5637026732171
217.27,260.4550255207102
217.28,259.3488639282871
217.29,258.2452165298768
217.3,257.144063342836
217.31,256.0453527487787
217.32,254.94916596254677
217.33,253.85583656936322
217.34,252.76540999695408
217.35,251.67787728211223
217.36,250.59319160087654
217.37,249.51134382872456
217.38,248.43233248111594
217.39,247.3561560747305
217.4,246.28298708800415
217.41,245.21321126515699
217.42,244.14682213988684
217.43,243.08370442800845
217.44,242.0238386055715
217.45,240.9671898135045
217.46,239.91372844581656
217.47,238.86349360694803
217.48,237.81690211319193
217.49,236.77408379211093
217.5,235.73508228444632
217.51,234.69989722501438
217.52,233.66852679469673
217.53,232.64096367097181
217.54,231.6171022393545
217.55,230.59729471517463
217.56,229.58166696523054
217.57,228.57021704053363
217.58,227.56296140073584
217.59,226.55994678472527
217.6,225.56117385053048
217.61,224.56676787657008
217.62,223.5772207031566
217.63,222.5925772954581
217.64,221.61273580300892
217.65,220.6375111178662
217.66,219.66689008455606
217.67,218.70089373983984
217.68,217.73999645465733
217.69,216.78447130735677
217.7,215.8343160212331
217.71,214.88952832161772
217.72,213.95010593588222
217.73,213.0160175734194
217.74,212.08736707575858
217.75,211.16444152671767
217.76,210.24726778785924
217.77,209.33589355309545
217.78,208.43031872659117
217.79,207.5305409668618
217.8,206.636694621097
217.81,205.74930638651165
217.82,204.86841144081473
217.83,203.99390914824508
217.84,203.12554320198913
217.85,202.2632875233014
217.86,201.40726331655887
217.87,200.5579940798719
217.88,199.71556594410112
217.89,198.8799763649509
217.9,198.0512228005216
217.91,197.22929581970885
217.92,196.41404668478143
217.93,195.60570053348917
217.94,194.80437487871427
217.95,194.01006721535322
217.96,193.2227750406833
217.97,192.44249585436816
217.98,191.66924246895016
217.99,190.90341581159748
218.0,190.14511330769622
218.01,189.39396847774594
218.02,188.64993751926713
218.03,187.91301801953128
218.04,187.18320756814288
218.05,186.46074729090552
218.06,185.7459135842625
218.07,185.03870425569295
218.08,184.33888529197137
218.09,183.64616908696038
218.1,182.96050925150178
218.11,182.28194429033692
218.12,181.61080276659317
218.13,180.94713177876918
218.14,180.2909591655817
218.15,179.64217931582303
218.16,179.00036541367774
218.17,178.36547366091054
218.18,177.73764665510478
218.19,177.11705336863923
218.2,176.50366446825169
218.21,175.8974777945135
218.22,175.2983620452082
218.23,174.70585296118352
218.24,174.1199074074707
218.25,173.5406557234568
218.26,172.96823915640326
218.27,172.40268140680357
218.28,171.84412072820245
218.29,171.29229099789433
218.3,170.7468175493088
218.31,170.20769798467765
218.32,169.67498235841487
218.33,169.1488072842582
218.34,168.62917808559206
218.35,168.11593804602308
218.36,167.6085450483546
218.37,167.10690756069266
218.38,166.6109945415343
218.39,166.1208082175957
218.4,165.63633684166956
218.41,165.15735635270195
218.42,164.68328796862482
218.43,164.2140299286376
218.44,163.7495806686392
218.45,163.2899386261461
218.46,162.8350782369364
218.47,162.38489907336836
218.48,161.9388396884973
218.49,161.4967790455457
218.5,161.05871583941905
218.51,160.62465853824642
218.52,160.1946451517168
218.53,159.7686027831534
218.54,159.34569954857696
218.55,158.9256544791291
218.56,158.50846657251043
218.57,158.09413482737813
218.58,157.68265824334753
218.59,157.27396789851252
218.6,156.8675477295455
218.61,156.4632637902794
218.62,156.06113040252
218.63,155.661190519663
218.64,155.26344533225253
218.65,154.8678452611985
218.66,154.47388390692214
218.67,154.08107765749662
218.68,153.6893508923464
218.69,153.2987030591019
218.7,152.90913360582107
218.71,152.52062675650993
218.72,152.13285356609606
218.73,151.7456988682746
218.74,151.35915146551739
218.75,150.97318237690632
218.76,150.5877896589109
218.77,150.20297289556183
218.78,149.81826793654284
218.79,149.4330830725022
218.8,149.04742595742866
218.81,148.66137944825493
218.82,148.27496148147821
218.83,147.88817185704784
218.84,147.50098669031897
218.85,147.11313713666834
218.86,146.72454741007468
218.87,146.3352176091035
218.88,145.94476359628985
218.89,145.55283960699552
218.9,145.15944569715077
218.91,144.76454254377296
218.92,144.36791862438005
218.93,143.9695822074174
218.94,143.56976726123804
218.95,143.16850323229556
218.96,142.76486139145007
218.97,142.3582820184929
218.98,141.94933581992976
218.99,141.53801769693305
219.0,141.11508234558792
219.01,140.67137793335323
219.02,140.20344178858667
219.03,139.68982943664497
219.04,139.0825561112387
219.05,138.34671566013105
219.06,137.44966417311952
219.07,136.3007029661617
219.08,134.72827371547584
