Angle,Aire
9.19,203.56223996717623
9.2,199.95403958682522
9.21,196.36429341234054
9.22,192.79380807718886
9.23,189.24248934894058
9.24,185.71152311667825
9.25,182.20364459192055
9.26,178.7234225695329
9.27,175.2797303872959
9.28,171.87333282368394
9.29,168.50485945464297
9.3,165.1824974438779
9.31,161.911299835806
9.32,158.69084644265078
9.33,155.5210522319935
9.34,152.4056687051889
9.35,149.35073128599024
9.36,146.35710958810313
9.37,143.42765069541628
9.38,140.5623240454545
9.39,137.760562038649
9.4,135.02659609962032
9.41,132.3656866647981
9.42,129.77611483911937
9.43,127.25665902631152
9.44,124.80992781406422
9.45,122.43615760947968
9.46,120.13608061034384
9.47,117.91429662849636
9.48,115.77017861246276
9.49,113.70452480615943
9.5,111.72034395610757
9.51,109.81609518674284
9.52,107.98722443749162
9.53,106.2295642672217
9.54,104.5360075329698
9.55,102.90640132803605
9.56,101.33902962995995
9.57,99.83358312804604
9.58,98.38973312659316
9.59,97.00202215254254
9.6,95.66001813429706
9.61,94.35975641898547
9.62,93.09706684448031
9.63,91.86784562766402
9.64,90.66314076846571
9.65,89.46736969532472
9.66,88.2660784459901
9.67,87.0478350521457
9.68,85.79412851607397
9.69,84.46797935526787
9.7,82.98695039790903
9.71,81.44015342362641
9.72,79.93175710200978
9.73,78.45625951386229
9.74,77.00987203349952
9.75,75.59266425773855
9.76,74.20645776818087
9.77,72.8487373826919
9.78,71.51609561339933
9.79,70.21013302126221
9.8,68.93658245597308
9.81,67.70307176528003
9.82,66.50969402855927
9.83,65.357157114152
9.84,64.24924101928785
9.85,63.18900814639453
9.86,62.18720836082153
9.87,61.256168738187
9.88,60.39600672415986
9.89,59.60913622913539
9.9,58.91106061338806
9.91,58.33078654598828
9.92,57.905001812999636
9.93,57.73642317360627
9.94,57.66152963479369
9.95,57.60530647069938
9.96,57.57583579818987
9.97,57.57750023670764
9.98,57.61030499545578
9.99,57.674255292889995
10.0,57.7754032865735
10.01,57.92734871431217
10.02,58.131246854235116
10.03,58.39011227171135
10.04,58.72819815287984
10.05,59.15144290546156
10.06,59.68565404518603
10.07,60.36556243120011
10.08,61.24497526027751
10.09,62.39810809182695
10.1,63.87931665003498
10.11,65.73134582822141
10.12,67.99368046594452
10.13,70.7076629817292
10.14,73.92419865778987
10.15,77.81287218028265
10.16,82.68320907978071
10.17,88.70515638469463
10.18,95.82432438243927
10.19,104.14617791675889
10.2,114.11284438951952
10.21,125.74456231604121
10.22,138.71858794664473
10.23,152.92529153759753
10.24,168.43412959607966
10.25,185.04049980686028
10.26,202.44014967038075
10.27,220.74730666005237
10.28,239.99081518816357
10.29,260.6438959072507
10.3,282.17647109925224
10.31,304.6951879710813
10.32,328.1129355283729
10.33,351.9340384891223
10.34,376.10949092982827
10.35,400.588687539319
10.36,425.2901367999286
10.37,450.2066562482132
10.38,475.2840286444776
10.39,500.4572981837837
10.4,525.6818087819905
10.41,550.9351000739767
10.42,576.1622421965949
10.43,601.3564760022388
10.44,626.4615275391144
10.45,651.408409483368
10.46,676.0608905310607
10.47,700.2944784933258
10.48,723.9970675305567
10.49,747.0343242621469
10.5,769.5090430217027
10.51,791.4317688848213
10.52,812.4935941077721
10.53,832.4626298538834
10.54,851.3918237278978
10.55,869.169791146547
10.56,885.2994645253095
10.57,899.906585207205
10.58,913.065371844436
10.59,924.9401196731446
10.6,935.0443638049383
10.61,943.743712610227
10.62,951.4464087371786
10.63,958.2275699133316
10.64,963.9063492116682
10.65,968.2937377020438
10.66,971.3917634094552
10.67,973.7377571719205
10.68,974.9921122729183
10.69,975.9508560572472
10.7,976.683394771283
10.71,977.2434186006601
10.72,977.671899517098
10.73,977.9991829846366
10.74,978.2324133737848
10.75,978.3731507340909
